RowId,ElementId,Action,Object,Value01,Value02,Value03,Value04
0.0,,Draw,CurveArray,,,,
0.1,,Draw,Line,"38.42933314, 96.76252569, 0.00000000","38.42933314, 108.86856862, 0.00000000",,
0.2,,Draw,Line,"38.42933314, 108.86856862, 0.00000000","28.74449879, 109.13759180, 0.00000000",,
0.3,,Draw,Line,"28.74449879, 109.13759180, 0.00000000","29.55156832, 104.02615145, 0.00000000",,
0.4,,Draw,Line,"29.55156832, 104.02615145, 0.00000000","18.25259492, 104.29517463, 0.00000000",,
0.5,,Draw,Line,"18.25259492, 104.29517463, 0.00000000","18.25259492, 108.86856862, 0.00000000",,
0.6,,Draw,Line,"18.25259492, 108.86856862, 0.00000000","8.56776057, 109.40661498, 0.00000000",,
0.7,,Draw,Line,"8.56776057, 109.40661498, 0.00000000","8.56776057, 98.37666475, 0.00000000",,
0.8,,Draw,Line,"8.56776057, 98.37666475, 0.00000000","38.42933314, 96.76252569, 0.00000000",,
0.9,2454,Add,Floor,,,,
1.0,,Draw,CurveArray,,,,
1.1,,Draw,Line,"35.23517984, 96.76252569, 14.37368988","35.23517984, 108.86856862, 14.37368988",,
1.2,,Draw,Line,"35.23517984, 108.86856862, 14.37368988","30.69083084, 112.37388681, 14.37368988",,
1.3,,Draw,Line,"30.69083084, 112.37388681, 14.37368988","28.39625146, 101.07749602, 14.37368988",,
1.4,,Draw,Line,"28.39625146, 101.07749602, 14.37368988","14.80528130, 101.96002655, 14.37368988",,
1.5,,Draw,Line,"14.80528130, 101.96002655, 14.37368988","12.15768971, 111.49135628, 14.37368988",,
1.6,,Draw,Line,"12.15768971, 111.49135628, 14.37368988","5.37360726, 109.40661498, 14.37368988",,
1.7,,Draw,Line,"5.37360726, 109.40661498, 14.37368988","5.37360726, 98.37666475, 14.37368988",,
1.8,,Draw,Arc,"5.37360726, 98.37666475, 14.37368988","35.23517984, 96.76252569, 14.37368988","20.05790091, 93.00948144, 14.37368988",
1.9,2466,Add,Floor,,,,
